"customer_id,""genre"",""late_return_count"""
555,Foreign,1
556,Action,1
556,Classics,1
556,Comedy,1
556,Family,1
556,New,1
556,Sci-Fi,1
556,Sports,1
557,Comedy,1
557,Drama,1
557,Family,1
557,Foreign,1
557,Sci-Fi,1
557,Sports,1
558,Children,1
558,Foreign,1
558,Games,1
558,Music,1
558,New,1
558,Sci-Fi,1
559,Action,1
559,Drama,1
559,Family,1
559,Foreign,1
559,Music,1
559,New,1
559,Sci-Fi,1
560,Animation,1
560,Classics,1
560,Horror,1
561,Action,1
561,Foreign,1
561,Games,1
561,New,1
562,Action,1
562,Classics,1
562,Comedy,1
562,Documentary,1
562,Family,1
562,Games,1
562,Horror,1
562,New,1
562,Sci-Fi,1
562,Sports,1
563,Animation,1
563,Children,1
563,Classics,1
563,Family,1
563,Foreign,1
563,New,1
563,Sci-Fi,1
564,Family,1
564,Foreign,1
564,Horror,1
564,New,1
564,Sports,1
565,Classics,1
565,Comedy,1
565,Documentary,1
565,Foreign,1
565,Games,1
565,New,1
565,Sci-Fi,1
566,Children,1
566,New,1
566,Travel,1
567,Animation,1
567,Drama,1
567,Family,1
567,Games,1
567,Sports,1
568,Action,1
568,Comedy,1
568,Documentary,1
568,Drama,1
568,Foreign,1
569,Classics,1
569,Comedy,1
569,Documentary,1
569,Family,1
569,Horror,1
569,Music,1
570,Animation,1
570,Children,1
570,Games,1
570,Horror,1
570,Sci-Fi,1
570,Travel,1
571,Animation,1
571,Children,1
571,Classics,1
571,Comedy,1
571,Documentary,1
571,Family,1
572,Animation,1
572,Comedy,1
572,Foreign,1
572,Sci-Fi,1
573,Classics,1
573,Family,1
573,Foreign,1
573,Games,1
573,New,1
574,Action,1
574,Animation,1
574,Classics,1
574,Comedy,1
574,Documentary,1
574,Drama,1
574,New,1
574,Sci-Fi,1
574,Travel,1
575,Children,1
575,Documentary,1
575,Drama,1
575,Horror,1
575,Sci-Fi,1
576,Action,1
576,Children,1
576,Classics,1
576,Comedy,1
576,Drama,1
576,Foreign,1
577,Family,1
577,Horror,1
577,Music,1
577,Sports,1
578,Documentary,1
578,Family,1
578,Foreign,1
578,New,1
578,Sci-Fi,1
578,Sports,1
578,Travel,1
579,Travel,1
579,Action,1
579,Drama,1
579,Foreign,1
579,Horror,1
580,Classics,1
580,Drama,1
580,Horror,1
580,New,1
580,Sports,1
580,Travel,1
581,Classics,1
581,Comedy,1
581,Documentary,1
581,Family,1
582,Action,1
582,Animation,1
582,Comedy,1
582,Documentary,1
582,Foreign,1
582,Games,1
582,Music,1
582,New,1
583,Comedy,1
583,Family,1
583,Foreign,1
583,Horror,1
583,Sci-Fi,1
584,Classics,1
584,Drama,1
584,Horror,1
584,Music,1
584,New,1
584,Travel,1
585,Action,1
585,Animation,1
585,Documentary,1
585,Family,1
585,New,1
586,Classics,1
586,Games,1
587,Action,1
587,Children,1
587,Foreign,1
587,Horror,1
587,Music,1
588,Action,1
588,Children,1
588,Foreign,1
588,Travel,1
589,Children,1
589,Drama,1
589,Family,1
589,Horror,1
589,Music,1
589,New,1
589,Travel,1
590,Drama,1
590,Games,1
590,New,1
591,Comedy,1
591,Family,1
591,New,1
592,Action,1
592,Children,1
592,Classics,1
592,Games,1
592,Music,1
592,Travel,1
593,Documentary,1
593,Family,1
593,Games,1
593,Sci-Fi,1
593,Sports,1
593,Travel,1
594,Action,1
594,Classics,1
594,Comedy,1
594,Documentary,1
594,Family,1
594,Horror,1
594,New,1
595,Animation,1
595,Children,1
595,Classics,1
595,Comedy,1
595,Family,1
595,Foreign,1
595,Games,1
595,New,1
595,Travel,1
596,Action,1
596,Documentary,1
596,Drama,1
596,Family,1
596,Music,1
597,Animation,1
597,Foreign,1
597,Games,1
597,Sci-Fi,1
597,Sports,1
597,Travel,1
598,Action,1
598,Animation,1
598,Children,1
598,Classics,1
598,Family,1
599,Classics,1
599,Comedy,1
599,Drama,1
599,Family,1
599,Foreign,1
599,Games,1
